video_id,filename,file_path,label,split,status,num_frames,num_features
KTURNRi-wy0,KTURNRi-wy0.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/nice_KTURNRi-wy0.pt,nice,test,success,56,1629
KTURNRi-wy0,KTURNRi-wy0.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/teacher_KTURNRi-wy0.pt,teacher,test,success,70,1629
K8T0-zeB3jc,K8T0-zeB3jc.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/hello_K8T0-zeB3jc.pt,hello,test,success,34,1629
hElr5OPpnAo,hElr5OPpnAo.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/beautiful_hElr5OPpnAo.pt,beautiful,test,success,121,1629
N9tVg829W4c,N9tVg829W4c.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/teacher_N9tVg829W4c.pt,teacher,test,success,70,1629
N9tVg829W4c,N9tVg829W4c.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/teacher_N9tVg829W4c.pt,teacher,test,skipped (already processed),,
2qLS_mXdrh8,2qLS_mXdrh8.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/hello_2qLS_mXdrh8.pt,hello,test,success,40,1629
xQR5y_xUtpA,xQR5y_xUtpA.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/hello_xQR5y_xUtpA.pt,hello,test,success,42,1629
xQR5y_xUtpA,xQR5y_xUtpA.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/like_xQR5y_xUtpA.pt,like,test,success,56,1629
91foGHKuwL0,91foGHKuwL0.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/good_91foGHKuwL0.pt,good,test,success,41,1629
91foGHKuwL0,91foGHKuwL0.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/good_91foGHKuwL0.pt,good,test,skipped (already processed),,
91foGHKuwL0,91foGHKuwL0.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/happy_91foGHKuwL0.pt,happy,test,success,55,1629
91foGHKuwL0,91foGHKuwL0.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/happy_91foGHKuwL0.pt,happy,test,skipped (already processed),,
otTiJBUrJmI,otTiJBUrJmI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/like_otTiJBUrJmI.pt,like,test,success,77,1629
otTiJBUrJmI,otTiJBUrJmI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/white_otTiJBUrJmI.pt,white,test,success,69,1629
sUC-XDC5TvA,sUC-XDC5TvA.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/boy_sUC-XDC5TvA.pt,boy,test,success,137,1629
UEgTzBW3khs,UEgTzBW3khs.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/big_UEgTzBW3khs.pt,big,test,success,102,1629
H3eHAKpTF70,H3eHAKpTF70.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/hello_H3eHAKpTF70.pt,hello,test,success,31,1629
ZI3Yk215al0,ZI3Yk215al0.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/beautiful_ZI3Yk215al0.pt,beautiful,test,success,61,1629
c49qWjgFtRI,c49qWjgFtRI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/teacher_c49qWjgFtRI.pt,teacher,test,success,76,1629
9p6eojPZWu4,9p6eojPZWu4.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/go_9p6eojPZWu4.pt,go,test,success,61,1629
9p6eojPZWu4,9p6eojPZWu4.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/go_9p6eojPZWu4.pt,go,test,skipped (already processed),,
kVIt-qr5P2s,kVIt-qr5P2s.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/hello_kVIt-qr5P2s.pt,hello,test,success,66,1629
FwGL9FjFpYI,FwGL9FjFpYI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/friend_FwGL9FjFpYI.pt,friend,test,success,91,1629
FwGL9FjFpYI,FwGL9FjFpYI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/go_FwGL9FjFpYI.pt,go,test,success,23,1629
FwGL9FjFpYI,FwGL9FjFpYI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/go_FwGL9FjFpYI.pt,go,test,skipped (already processed),,
FwGL9FjFpYI,FwGL9FjFpYI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/good_FwGL9FjFpYI.pt,good,test,success,56,1629
FwGL9FjFpYI,FwGL9FjFpYI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/good_FwGL9FjFpYI.pt,good,test,skipped (already processed),,
FwGL9FjFpYI,FwGL9FjFpYI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/happy_FwGL9FjFpYI.pt,happy,test,success,78,1629
FwGL9FjFpYI,FwGL9FjFpYI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/happy_FwGL9FjFpYI.pt,happy,test,skipped (already processed),,
FwGL9FjFpYI,FwGL9FjFpYI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/hello_FwGL9FjFpYI.pt,hello,test,success,80,1629
FwGL9FjFpYI,FwGL9FjFpYI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/like_FwGL9FjFpYI.pt,like,test,success,91,1629
FwGL9FjFpYI,FwGL9FjFpYI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/nice_FwGL9FjFpYI.pt,nice,test,success,113,1629
FwGL9FjFpYI,FwGL9FjFpYI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/teacher_FwGL9FjFpYI.pt,teacher,test,success,111,1629
FwGL9FjFpYI,FwGL9FjFpYI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/no_FwGL9FjFpYI.pt,no,test,success,47,1629
FwGL9FjFpYI,FwGL9FjFpYI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/no_FwGL9FjFpYI.pt,no,test,skipped (already processed),,
kwCfdkhc37c,kwCfdkhc37c.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/nice_kwCfdkhc37c.pt,nice,test,success,46,1629
wqDOKXEx24M,wqDOKXEx24M.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/white_wqDOKXEx24M.pt,white,test,success,54,1629
r2y_GxB5PZo,r2y_GxB5PZo.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/go_r2y_GxB5PZo.pt,go,test,success,112,1629
1r5V8ZGwnJg,1r5V8ZGwnJg.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/good_1r5V8ZGwnJg.pt,good,test,success,27,1629
61q-PJr_UvM,61q-PJr_UvM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/nice_61q-PJr_UvM.pt,nice,test,success,56,1629
61q-PJr_UvM,61q-PJr_UvM.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/big_61q-PJr_UvM.pt,big,test,success,53,1629
HBQaI1ZG-LU,HBQaI1ZG-LU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/beautiful_HBQaI1ZG-LU.pt,beautiful,test,success,105,1629
HBQaI1ZG-LU,HBQaI1ZG-LU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/big_HBQaI1ZG-LU.pt,big,test,success,111,1629
HBQaI1ZG-LU,HBQaI1ZG-LU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/happy_HBQaI1ZG-LU.pt,happy,test,success,70,1629
HBQaI1ZG-LU,HBQaI1ZG-LU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/hello_HBQaI1ZG-LU.pt,hello,test,success,83,1629
HBQaI1ZG-LU,HBQaI1ZG-LU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/beautiful_HBQaI1ZG-LU.pt,beautiful,test,skipped (already processed),,
exk-qIRNw7Y,exk-qIRNw7Y.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/hello_exk-qIRNw7Y.pt,hello,test,success,36,1629
exk-qIRNw7Y,exk-qIRNw7Y.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/white_exk-qIRNw7Y.pt,white,test,success,45,1629
Zns-jGjPK5Q,Zns-jGjPK5Q.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/beautiful_Zns-jGjPK5Q.pt,beautiful,test,success,46,1629
Zns-jGjPK5Q,Zns-jGjPK5Q.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/big_Zns-jGjPK5Q.pt,big,test,success,40,1629
xIIGn6cn8BI,xIIGn6cn8BI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/boy_xIIGn6cn8BI.pt,boy,test,success,56,1629
xIIGn6cn8BI,xIIGn6cn8BI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/like_xIIGn6cn8BI.pt,like,test,success,58,1629
xIIGn6cn8BI,xIIGn6cn8BI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/teacher_xIIGn6cn8BI.pt,teacher,test,success,77,1629
7b4vSYwKgok,7b4vSYwKgok.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/happy_7b4vSYwKgok.pt,happy,test,success,40,1629
bhSbk9eQPu4,bhSbk9eQPu4.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/hello_bhSbk9eQPu4.pt,hello,test,success,28,1629
Abj2Yj4vbtk,Abj2Yj4vbtk.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/happy_Abj2Yj4vbtk.pt,happy,test,success,62,1629
bXyG4iebEBo,bXyG4iebEBo.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/boy_bXyG4iebEBo.pt,boy,test,success,80,1629
bXyG4iebEBo,bXyG4iebEBo.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/friend_bXyG4iebEBo.pt,friend,test,success,87,1629
bXyG4iebEBo,bXyG4iebEBo.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/sister_bXyG4iebEBo.pt,sister,test,success,104,1629
bXyG4iebEBo,bXyG4iebEBo.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/teacher_bXyG4iebEBo.pt,teacher,test,success,99,1629
7klDf0ZSN_M,7klDf0ZSN_M.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/teacher_7klDf0ZSN_M.pt,teacher,test,success,43,1629
eLpHf9bfdsI,eLpHf9bfdsI.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/hello_eLpHf9bfdsI.pt,hello,test,success,32,1629
lkeLvhNoTxg,lkeLvhNoTxg.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/go_lkeLvhNoTxg.pt,go,test,success,110,1629
FBimL8-ND3E,FBimL8-ND3E.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/hello_FBimL8-ND3E.pt,hello,test,success,42,1629
FBimL8-ND3E,FBimL8-ND3E.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/hello_FBimL8-ND3E.pt,hello,test,skipped (already processed),,
FBimL8-ND3E,FBimL8-ND3E.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/no_FBimL8-ND3E.pt,no,test,success,45,1629
FBimL8-ND3E,FBimL8-ND3E.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/no_FBimL8-ND3E.pt,no,test,skipped (already processed),,
2TQMVwOkHWw,2TQMVwOkHWw.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/hello_2TQMVwOkHWw.pt,hello,test,success,20,1629
SJAhRxI7i9c,SJAhRxI7i9c.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/good_SJAhRxI7i9c.pt,good,test,success,107,1629
SJAhRxI7i9c,SJAhRxI7i9c.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/no_SJAhRxI7i9c.pt,no,test,success,74,1629
t3jDMiQI5uQ,t3jDMiQI5uQ.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/nice_t3jDMiQI5uQ.pt,nice,test,success,119,1629
eBkzZg-9hd4,eBkzZg-9hd4.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/what_eBkzZg-9hd4.pt,what,test,success,53,1629
s2xJgfOn6FA,s2xJgfOn6FA.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/big_s2xJgfOn6FA.pt,big,test,success,64,1629
4bVux9Ni2_0,4bVux9Ni2_0.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/hello_4bVux9Ni2_0.pt,hello,test,success,31,1629
ktkz1BUzs48,ktkz1BUzs48.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/sister_ktkz1BUzs48.pt,sister,test,success,82,1629
uE3IDWh0xnA,uE3IDWh0xnA.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/sister_uE3IDWh0xnA.pt,sister,test,success,68,1629
uE3IDWh0xnA,uE3IDWh0xnA.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/boy_uE3IDWh0xnA.pt,boy,test,success,43,1629
oXzTnqvjnN8,oXzTnqvjnN8.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/teacher_oXzTnqvjnN8.pt,teacher,test,success,35,1629
gzqjLnXje8g,gzqjLnXje8g.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/happy_gzqjLnXje8g.pt,happy,test,success,86,1629
s-Km4Ni0Zko,s-Km4Ni0Zko.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/beautiful_s-Km4Ni0Zko.pt,beautiful,test,success,22,1629
ZgUBU0NNEDU,ZgUBU0NNEDU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/hello_ZgUBU0NNEDU.pt,hello,test,success,41,1629
ZgUBU0NNEDU,ZgUBU0NNEDU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/like_ZgUBU0NNEDU.pt,like,test,success,140,1629
ZgUBU0NNEDU,ZgUBU0NNEDU.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/happy_ZgUBU0NNEDU.pt,happy,test,success,81,1629
RMUydgQr9TE,RMUydgQr9TE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/hello_RMUydgQr9TE.pt,hello,test,success,66,1629
RMUydgQr9TE,RMUydgQr9TE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/no_RMUydgQr9TE.pt,no,test,success,69,1629
RMUydgQr9TE,RMUydgQr9TE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/no_RMUydgQr9TE.pt,no,test,skipped (already processed),,
RMUydgQr9TE,RMUydgQr9TE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/no_RMUydgQr9TE.pt,no,test,skipped (already processed),,
RMUydgQr9TE,RMUydgQr9TE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/go_RMUydgQr9TE.pt,go,test,success,43,1629
RMUydgQr9TE,RMUydgQr9TE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/what_RMUydgQr9TE.pt,what,test,success,47,1629
RMUydgQr9TE,RMUydgQr9TE.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/like_RMUydgQr9TE.pt,like,test,success,62,1629
g5KHrQrZRmY,g5KHrQrZRmY.mp4,/content/drive/MyDrive/sign2speech/processed/keypoints/test/big_g5KHrQrZRmY.pt,big,test,success,36,1629
